epoch,channel,mean,variance,skewness,kurtosis,delta_power,theta_power,alpha_power,beta_power,gamma_power,entropy
88,C3,-7.132557079195854e-07,1.582880290039914e-11,0.23001048545883018,-0.5546633322371499,1.1416200004277221e-11,1.6211220425432423e-12,4.599146354370965e-12,5.014385316761743e-12,5.380624204506383e-13,6.972867655753396e-10
88,CP1,4.768644689896029e-07,2.730411273276501e-11,-0.07656537311037041,-0.5895040716703264,1.771799237629574e-11,8.807061719389553e-12,6.314076135732225e-12,2.8695467355697673e-11,2.4976471988834043e-12,1.489686184910737e-09
88,CP5,-1.0123763210210841e-06,6.856418408439594e-11,-0.15544730408088714,-0.54925251030676,4.304859956228818e-11,2.8606425758792505e-11,3.07731400910332e-11,3.5816342798821495e-11,2.591244990941604e-12,3.3069399348973444e-09
88,P7,-1.4124326413921277e-06,1.3336473569613782e-10,-0.3671662778783224,-0.1836940915730625,3.224529208940813e-11,6.408822166265913e-11,1.0162058197895981e-10,5.244245205734309e-11,7.900340350640625e-12,5.9223721290210796e-09
88,P3,6.417941032102673e-07,6.614884815089829e-11,-0.1691170002644087,-0.6146171782336949,1.9329572328229207e-11,3.568144508604039e-11,2.7350584342361893e-11,5.379774391712742e-11,3.672053508806177e-12,3.1709570220122115e-09
88,Pz,8.07202709839767e-07,5.41056034144845e-11,0.07806702674295823,-0.4353393000485024,3.920742624638479e-11,1.8015509788231526e-11,2.328901900273259e-11,5.582240299773182e-11,4.730931668671004e-12,3.32980693405148e-09
88,PO3,5.815109808446689e-08,1.1565508563618526e-10,-0.11260223723310159,-0.18011092882265034,3.752258018028336e-11,6.008835764549303e-11,7.08569010164329e-11,7.869102683087543e-11,6.631315270787831e-12,5.918112872185772e-09
88,O1,-4.703075367027193e-07,1.6368110240063224e-10,-0.19769932398749723,-0.3225931278418068,5.01120168470597e-11,7.231795671371905e-11,1.1678431412812074e-10,7.40480421440041e-11,7.785736513678272e-12,7.521716375206624e-09
88,Oz,-1.2374980244782997e-07,1.6124221580239344e-10,-0.15773163119791075,-0.5392560214443889,5.897567158239956e-11,6.464604753681926e-11,1.29314929486889e-10,6.980963171281566e-11,8.186389321790415e-12,7.885185771699523e-09
88,O2,-3.4464664015565744e-07,1.816733400153759e-10,-0.2566184842567977,-0.3860362347290782,6.720611972439315e-11,5.6539102902216503e-11,1.6388812339361875e-10,7.165787265199897e-11,8.395251864024158e-12,8.615109311632022e-09
88,PO4,2.991490095998087e-07,1.2362763002439325e-10,0.026787639496198844,-0.5984491874547215,6.08047952583878e-11,3.797744537344452e-11,9.77820765299744e-11,6.910795120369301e-11,7.382305051260058e-12,6.413660055907318e-09
88,P4,3.015005398800085e-07,1.0803930519607654e-10,0.29230793508252995,-0.37124471622763977,5.4045915952431135e-11,2.7305985516753448e-11,7.027788870406207e-11,6.914209900113316e-11,7.744850104513848e-12,5.700845281021509e-09
88,P8,1.3488220938445299e-06,1.2011782588559192e-10,0.004524909031550216,-0.06308474991214741,5.772188224909119e-11,4.345790695306081e-11,7.294432679280592e-11,7.017484128269437e-11,6.679436098011216e-12,6.514882327255095e-09
88,CP6,6.742681691835732e-07,9.13642136373859e-11,0.09850825019718729,-0.27073062205053766,3.219007762659792e-11,2.5161916455831436e-11,5.7858127821012875e-11,6.43137904944015e-11,1.1047801419517238e-11,4.8376750253748214e-09
88,CP2,1.0654412120134138e-06,4.8944806227380515e-11,0.07938551793917753,-0.21081070843987515,3.2562046972517604e-11,1.0614712792547223e-11,3.605551235530889e-11,3.859003098993898e-11,3.835727587748382e-12,2.943196964442935e-09
88,C4,2.6224167357781187e-06,7.887878366888711e-11,0.13458935329498847,-0.4285117701824861,2.6555795951167744e-11,1.8631780167341922e-11,5.061901139028695e-11,4.180663229872366e-11,6.187892965698089e-12,3.817974669719819e-09
88,T8,2.599334405163437e-06,1.3392085513443667e-10,0.051382774581249666,-0.05266030962052026,7.085118950490469e-11,2.6732204261429932e-11,4.8610925086490436e-11,6.221816353017951e-11,1.4415359919710104e-11,6.946354209036171e-09
88,FC6,3.1092330093962234e-06,9.533492272700283e-11,-0.07137281543184934,-0.5960935941345009,5.1382992319601305e-11,1.2415049279685027e-11,2.738984456113739e-11,3.9273505659347564e-11,4.394318902849162e-12,4.66321788667446e-09
88,FC2,9.721418854013737e-07,2.7915802469009216e-11,-0.1293276215307757,-0.43676376438872033,1.3642289323872863e-11,3.1565600364318356e-12,9.083432870111125e-12,1.92179157536609e-11,1.6732174936534834e-12,1.441539080901878e-09
88,F4,2.8285369328180215e-06,6.445625392483488e-11,0.04861272989505062,-0.4942884247744139,1.4017710897441975e-11,7.381782438060841e-12,1.4030883276654108e-11,3.836382586448985e-11,1.1167945641188394e-11,2.45740393691557e-09
88,F8,8.128335198418381e-06,2.226966225040149e-10,0.0734006437706,-1.1458702675413888,7.662317114586169e-11,1.1967336947492963e-11,2.465646498145928e-11,4.751936322408442e-11,6.645182196074185e-12,8.324203369636015e-09
88,AF4,3.6566850390814614e-06,7.196126526483807e-11,-0.03196398717541352,-0.8747451490440987,3.1585637984531516e-11,3.750563593908661e-12,1.0415969262406893e-11,3.18715219228378e-11,1.0853261778558492e-11,3.0947578261324073e-09
88,Fp2,1.8193165348955077e-06,3.323298370662391e-11,0.010865522924816497,-0.20477738370477905,1.4587242793922002e-11,2.318795850913617e-12,7.567513031749203e-12,1.2238554370065093e-11,5.0463704317572456e-12,1.4820163553933604e-09
88,Fz,-7.142018317411905e-08,1.6148425050575418e-11,0.0908028319287774,-0.01684418170441626,2.139679817330212e-12,1.8104378506965914e-12,7.226857367118009e-12,1.9291675179522278e-11,1.7554047423430313e-12,7.214226073985124e-10
88,Cz,6.574027440412656e-07,2.109958800447722e-11,-0.3985983845320592,-0.05254855963495331,2.783191097327088e-11,2.1928200141013554e-12,4.671362257799269e-12,1.1597033239153643e-11,1.149656054190854e-12,1.4867926525683807e-09
88,EXG1,-1.467052512106678e-06,1.5445324200115897e-10,-0.5114268110800377,0.9957998903321483,1.817271796656864e-11,6.259237148298594e-11,1.171144747542894e-10,6.962835650781705e-11,1.308488869619378e-11,6.2452995343279915e-09
89,Fp1,-4.5644756624856775e-07,3.768742972549047e-11,-0.06685508143370562,-0.3029408739339545,6.655261754215591e-12,1.4603216623439078e-12,4.792813061994366e-12,3.921992708078854e-11,2.0399734530161087e-11,1.7879238051852651e-09
89,AF3,1.377221155477367e-07,2.4612561716541142e-11,-0.017074307197242008,-0.2955143508519904,1.2772348131751034e-11,2.9194284117781788e-12,4.9794885699491106e-12,2.5637780298542504e-11,1.0020862201086251e-11,1.3379883282226526e-09
89,F7,5.093030738158277e-07,5.502089327263575e-11,-0.1755535619543254,0.15954580899513626,2.4862878037462667e-11,5.848719476137913e-12,2.5607917603421932e-11,3.3550504213956505e-11,1.1661969387546671e-11,2.5230971416313972e-09
89,F3,-5.082900393560408e-07,3.264388754700444e-11,-0.05639431814369908,-0.09886882968729438,7.771926086919628e-12,5.248676254926348e-12,7.959541857187501e-12,3.7003714793217856e-11,1.1911555051688702e-11,1.6544633719695466e-09
89,FC1,-3.0487920837230767e-07,8.68545386745952e-12,-0.27977233829177334,0.18356875370181092,1.851144508933225e-12,1.7667553223013133e-12,3.836352505799588e-12,8.992414763653623e-12,1.0951931637892594e-12,4.069360957632833e-10
89,FC5,1.8410512621752505e-07,4.952519004681065e-11,-0.033587370084028526,0.1680222584052018,1.4059882090324561e-11,1.1330476954023803e-11,2.678275516729684e-11,3.187444965369205e-11,1.4381824551053358e-11,2.358256878110064e-09
89,T7,5.815115291003104e-07,6.387285147021908e-11,0.030885667162609085,-0.5689283147879927,7.770032969470323e-12,2.3198848278650768e-11,6.780382197441654e-11,3.7235619351939834e-11,5.936956811172175e-12,3.1685370742286857e-09
89,C3,-2.188245939571405e-07,9.882199163736595e-12,-0.04934143956410397,-0.27697785375708817,6.5978874624017586e-12,3.37219759838986e-12,5.38794205854015e-12,3.589402798609552e-12,5.923359512282675e-13,4.2515604937034287e-10
89,CP1,-4.6988546770242743e-07,1.319153023208272e-11,0.1809423534636666,-0.018956702726673047,1.7524824919592227e-12,3.1134255412091326e-12,6.850739228988978e-12,9.808372110621626e-12,7.219466035716925e-13,6.032579591561899e-10
89,CP5,8.23117381083917e-07,4.863499169775645e-11,0.22027387063253565,-0.5947066728704966,3.122830050442869e-11,1.4178370297863954e-11,4.7556598445778995e-11,2.0945477883289042e-11,2.5086692548954504e-12,2.5741268056525212e-09
89,P7,8.156560324215295e-07,9.11612296840741e-11,-0.012040785856585716,-0.5677131143985519,1.2367741339140766e-11,3.46859198792725e-11,1.2916950237154052e-10,4.444135734628652e-11,6.078370289555222e-12,4.903727074898701e-09
89,P3,-4.0643185619974776e-07,4.479150848765742e-11,0.3015972373356375,-0.3404854089344238,5.8687053884306324e-12,8.943298896552062e-12,4.555510053273176e-11,2.1287864178116552e-11,2.4956701803913763e-12,2.0003415142018033e-09
89,Pz,-1.0059400708536744e-07,2.913311885724333e-11,0.158995159770735,-0.454848742018366,5.188281867180508e-12,7.0612103568898856e-12,1.469465164913609e-11,1.6315122218806497e-11,1.5551176333327727e-12,1.1719019243075082e-09
89,PO3,1.705328787528723e-07,8.87105477291775e-11,0.31091399410310905,-0.11101489419159849,1.97288956645805e-11,1.3852282339706334e-11,9.602743423330041e-11,3.034497283843188e-11,3.304999872464012e-12,3.710368166582713e-09
89,O1,1.1075023532145024e-07,9.54907398353052e-11,0.2593532453894997,-0.0015202851854025923,2.203023807201744e-11,1.0470566563177647e-11,8.440191245331724e-11,3.605806052988901e-11,4.7526069301912285e-12,3.6267947267136377e-09
89,Oz,4.869014171274751e-08,7.850835430090974e-11,0.23315434476406638,0.1477089503219644,2.4609834994949627e-11,1.2387526525542684e-11,5.132098189754826e-11,3.416016226138445e-11,4.556751584423934e-12,2.951357860803493e-09
89,O2,9.29764189400568e-07,8.855154033175118e-11,0.36972504705196463,-0.13701470178618624,2.1722349010964776e-11,1.9557843675451642e-11,5.86685287047578e-11,4.7403226221788325e-11,4.616056167156723e-12,3.4901384564815197e-09
89,PO4,8.432762662094406e-07,8.219956394825604e-11,0.011881166115319265,-0.12161405060417607,6.043627693941514e-12,1.3712205719807246e-11,6.189336699728591e-11,3.707467688854698e-11,3.2525404369306223e-12,2.7747019331607407e-09
89,P4,1.1673637818532257e-06,7.892076189575076e-11,-0.4373486025065656,0.0763653066737624,1.3487692023862323e-11,1.2721859127430242e-11,5.897975936724341e-11,3.0167171143915745e-11,2.7228670814008868e-12,2.8671594813579026e-09
89,P8,6.160669018787835e-07,7.615378899081072e-11,0.05735352797003039,0.057530676741269104,1.167522748104891e-11,1.4057831919668587e-11,4.4000644073691175e-11,3.8141465572548864e-11,5.184323421743307e-12,2.4847917976516283e-09
89,CP6,7.363555720671175e-07,7.224112493382321e-11,-0.10745198886014372,0.13416547515489263,1.4084896398090183e-11,1.1257915757330386e-11,4.348429972885892e-11,3.5003676122802314e-11,2.863608180721305e-12,2.410483593337744e-09
89,CP2,-6.363285821343303e-08,3.7231985025221544e-11,0.08309710479956271,-0.16273657395300667,4.8318020431812384e-12,6.730148423607878e-12,2.4412276687020982e-11,1.5738210280053224e-11,1.0291888985098668e-12,1.2456003965479179e-09
89,C4,2.7436810368801796e-07,4.8743908376834476e-11,-0.15353353359188396,-0.17081067283824058,7.958517150717643e-12,5.354084737538636e-12,3.511196574206182e-11,2.2056398556653653e-11,3.5817446192403074e-12,1.7077166072528695e-09
89,T8,9.437620520592577e-07,6.145969146775886e-11,-0.27474998040940296,-0.20880324837459208,2.4732955881070862e-11,1.0710860541147105e-11,2.2655748696991642e-11,2.5175071316747673e-11,1.0807476059010006e-11,2.147129350901382e-09
89,FC6,3.012969570799597e-07,4.1699282124291733e-11,-0.18530705557535343,-0.14418720513230587,1.6544823591056482e-11,9.094067679851921e-12,1.4855791166792648e-11,2.2925349993684857e-11,7.382219059252419e-12,1.6038772089643736e-09
89,FC2,-2.353648528488831e-07,2.145264928604561e-11,0.010072969861501434,-0.3968191071856668,5.619282156897849e-12,8.19037185498728e-12,1.0744584215859241e-11,1.1592914823749733e-11,2.5408752956214823e-12,8.546142113840336e-10
89,F4,-3.372369461997983e-07,3.533445086631567e-11,0.2630091944314186,-0.1393625551701918,2.7275018461837523e-12,9.642520050213035e-12,9.870041972296476e-12,2.5873646319954952e-11,1.1958881163402422e-11,1.5377155428080022e-09
89,F8,-2.7365650597111476e-07,4.315806266311862e-11,-0.15139989609122592,-0.29054513300264473,1.960487780087235e-11,1.1503788513524161e-11,9.576036376022839e-12,3.173139039234031e-11,9.272474787407469e-12,1.8191727685786983e-09
89,AF4,-3.3169719750750427e-07,2.8620585879380073e-11,-0.18876097663626312,-0.3699758758551708,3.5686144220642534e-12,5.39208472667836e-12,6.435673992415271e-12,1.9484910182385797e-11,1.3304805699144642e-11,1.1982971990047957e-09
89,Fp2,-1.9521051471099048e-07,1.643558086150211e-11,-0.21541942149074275,0.025251139499932407,4.390085103115846e-12,2.4708825930885303e-12,6.175920409865913e-12,1.0159624146445009e-11,5.019697551648224e-12,7.676602759602817e-10
89,Fz,-2.731240439103306e-07,1.4799237140531025e-11,0.006889343820629144,-0.28919452119514366,5.393722852274082e-12,4.425516749283752e-12,6.9620527096823875e-12,1.0414076148594863e-11,2.277385690139152e-12,6.878692902911872e-10
89,Cz,-2.655469420897734e-07,1.74150957027398e-11,0.4795387600340633,-0.3447298935451024,2.9621443959428655e-12,5.150472531981169e-12,6.69309424642783e-12,3.474989202291113e-12,5.811820978555514e-13,5.689641864495195e-10
89,EXG1,1.046145407587699e-06,9.90726958744208e-11,0.12157179453889368,-0.19174294679277715,3.741740957357418e-11,1.126170546878522e-11,7.666182511243148e-11,6.162228071241617e-11,1.3629342168661286e-11,4.68271736500845e-09
90,Fp1,5.758020772621715e-07,2.6964319192083586e-11,0.032653188850791555,-0.28876298221947394,4.55860628547059e-12,1.779087249915217e-12,4.525766438845837e-12,3.179194333081216e-11,1.2071521697219539e-11,1.3129125614680553e-09
90,AF3,1.5770912187891933e-08,2.082780423713591e-11,0.2625182892416432,-0.2765281748332975,7.791738759610143e-12,5.759030252467307e-12,5.9663129928294095e-12,1.7592103922647734e-11,6.281765665160012e-12,1.0490513410915672e-09
90,F7,-5.347068025165166e-08,6.358949231685948e-11,-0.5749293703349574,1.1055370804090856,3.9511383789827764e-11,2.6706828283583863e-11,1.7293734218302078e-11,5.5660036388659606e-11,1.9006934164192985e-11,3.994988116171629e-09
90,F3,2.0945552218226286e-07,3.205283501631983e-11,0.29265998816989514,-0.053472898076536435,1.0712217181518374e-11,1.1539377250436695e-11,1.287626470458924e-11,2.5484683956083816e-11,6.1447218549674994e-12,1.679555024308645e-09
90,FC1,-1.0872216326752429e-07,1.201636852222077e-11,0.031965517178701046,-0.24625060916649888,5.393570743455943e-12,4.978057048801382e-12,6.222857457054635e-12,6.773799645996296e-12,5.162985763761671e-13,6.110125321334532e-10
90,FC5,-4.143323819275813e-07,3.90858327376561e-11,0.054639967284193576,-0.1694549250156272,2.253909310563704e-11,2.100089040974862e-11,7.497511976839122e-12,2.8169008444683522e-11,1.3539456735408504e-11,2.2784800462568177e-09
90,T7,-2.779597405317806e-07,5.919259777234926e-11,-0.08989381172380852,-0.07898558318350357,3.3420750633041716e-11,4.577066000011373e-11,2.5983919145572412e-11,3.736290217346282e-11,6.847972846304603e-12,3.4209149544663814e-09
90,C3,-2.3143538481467269e-07,1.4526598314013493e-11,-0.10720382998540869,-0.13352243064339087,1.115857947584836e-11,3.948490787274528e-12,1.65835866619529e-12,6.0987077883596066e-12,1.0156175139580751e-12,6.911364410623599e-10
90,CP1,4.0170004275114756e-08,1.828911480341074e-11,-0.017817357580782133,0.3666391259638364,4.9789471507269575e-12,7.871811243015988e-12,1.52796682964036e-11,1.2316350086632385e-11,1.2447629173632148e-12,9.871846232710498e-10
90,CP5,-9.816887937817472e-07,5.573028106643861e-11,-0.12322361908986083,0.41185589739875006,3.7008241891815804e-11,5.576650818399031e-11,4.804791135106842e-11,2.8817424014630563e-11,2.794185677625296e-12,3.6654655979501033e-09
90,P7,-4.7270540904914694e-07,1.2524429520794928e-10,-0.8565271300395977,1.9191277762556753,2.725625269189418e-11,1.8198057090418142e-10,1.8384347646341555e-10,5.923567417821471e-11,6.3677383267454944e-12,8.894867031237578e-09
90,P3,-5.001117151415539e-07,6.917941671643749e-11,-0.549034849052927,1.0197190665149733,1.4514537914716408e-11,5.6360350583667644e-11,8.895372793700921e-11,3.1057405164804805e-11,2.351032310096979e-12,4.3687146533053436e-09
90,Pz,-4.881511099445633e-07,3.851041711593142e-11,0.22848771713076887,0.31483183906277334,1.3715821709277188e-11,1.1886646865760526e-11,3.9663289219285684e-11,2.778867437327116e-11,2.8912181441337143e-12,2.2755410885705726e-09
90,PO3,-1.15772526234138e-07,1.4277590090264676e-10,-0.43004760533136505,0.702391255955471,4.743804672855117e-11,8.891712638173838e-11,2.2302448253024962e-10,4.5082607553291974e-11,3.96037849519393e-12,9.62873832931498e-09
90,O1,-4.3935846576134765e-07,1.4799241416209709e-10,-0.5017305668757092,0.5984862287648722,4.6275267864795115e-11,1.0295016245648175e-10,2.2787071752300433e-10,5.371766899188678e-11,4.329038918618217e-12,9.890065350953042e-09
90,Oz,-3.9895842306756683e-07,1.363040832911213e-10,-0.3848453701043124,0.14938500484320016,4.618564501953478e-11,9.338528641029635e-11,1.7273330124142822e-10,4.704120617981574e-11,4.848338492384608e-12,8.329203108926812e-09
90,O2,-1.0900493106988982e-06,1.4932404283688422e-10,-0.4528128457112995,0.010792552980774417,2.8677957345347135e-11,9.407625824750313e-11,1.7923598015970797e-10,5.437269943014552e-11,5.595214111372604e-12,8.532732255604732e-09
90,PO4,-1.4456836932565616e-06,1.0423691808096604e-10,-0.3450732131184283,0.3012123908358042,3.6366149513594064e-11,5.81683980335077e-11,1.1155554586436886e-10,5.1667013168745383e-11,4.503930030802807e-12,6.233628794783913e-09
90,P4,-1.1703347099724608e-06,6.310559619663577e-11,-0.1354304542179327,-0.18108628586899655,1.9300676484238125e-11,2.7284606863431762e-11,3.7780380522048416e-11,4.971986011331992e-11,4.9149089453932526e-12,3.1893186272682437e-09
90,P8,-7.319383683926305e-07,8.02664250464333e-11,-0.17280972747665704,0.1193388032967837,2.944169229048982e-11,4.779800975165656e-11,6.271423316273405e-11,4.9166072581275543e-11,7.33856862178463e-12,4.392862950275098e-09
90,CP6,-7.844422392852072e-07,6.220669164064074e-11,0.014777085626420968,-0.11011002193856889,3.443829149516039e-11,2.3410994843936198e-11,1.8778398882334613e-11,4.58982301984429e-11,9.7280496600045e-12,3.2175998785862636e-09
90,CP2,-4.447716696302411e-07,2.5909506538377814e-11,-0.0016370156697773275,0.3096086593964351,5.330765902984923e-12,6.619751489893052e-12,6.0353003066834825e-12,2.277189250500872e-11,3.0755908917188872e-12,1.1732106399860637e-09
90,C4,-5.798230713150159e-07,3.3584288333309464e-11,-0.12742710283134734,-0.2872058874078829,1.4201320151827458e-11,5.0920054483686225e-12,8.904948982059341e-12,3.1768410364279004e-11,7.520527337481905e-12,1.6482500451306994e-09
90,T8,-1.0779022495511742e-06,6.432042970622706e-11,-0.16465791438152538,-0.2909765817137191,3.943543460128181e-11,2.324330571888403e-11,1.874133188972719e-11,5.246253078545806e-11,1.492803509250586e-11,3.521406301607154e-09
90,FC6,-9.60591536076584e-07,4.2709650367860723e-11,-0.01782261314963348,0.20369178660330167,2.9356283543793106e-11,9.171243748511432e-12,1.6551213881184375e-11,3.062368139775965e-11,9.412817993684962e-12,2.3224626237973653e-09
90,FC2,-4.114583409381287e-07,2.389586023913355e-11,0.34161801104077405,0.30249557493884716,7.601402582218228e-12,5.3719256787872966e-12,1.146601933528274e-11,1.387011445471328e-11,2.239850366299312e-12,1.105429474193339e-09
90,F4,-1.1662182078016133e-07,3.722775415480823e-11,0.19139197549245232,1.0390132315181715,2.075190859640488e-11,4.8273223309071025e-12,1.5547567818506627e-11,2.3568656319168113e-11,7.572229166497678e-12,1.9225624554897185e-09
90,F8,-1.1171514473222895e-06,4.6378618199309255e-11,-0.2523780839250863,-0.07241200033232342,3.6109123667374e-11,1.7184745969943726e-11,1.7216620820143406e-11,2.1388750615052415e-11,1.0004625042545027e-11,2.526128114702889e-09
90,AF4,-5.959771693185601e-07,3.065845861933791e-11,-0.0036228521657538865,-0.32701128181830663,7.729689622027465e-12,4.0951457055407844e-12,1.3961784525332395e-11,2.0253164538880386e-11,9.604843622903402e-12,1.507820439836035e-09
90,Fp2,-4.2025370272192047e-07,1.792822933608476e-11,0.0025429418607092495,-0.47221134973131207,5.104581093106285e-12,1.9638076147007065e-12,8.065831644085106e-12,1.2833191194291106e-11,3.179424472849555e-12,8.583741553688967e-10
90,Fz,8.214545214886401e-08,1.72409538202983e-11,0.014626451426343928,-0.20060207183551793,5.3484899632071255e-12,5.644070464598244e-12,1.1866097347025398e-11,1.03273455063616e-11,1.6473308105459444e-12,8.84578176340853e-10
90,Cz,-2.037506506423244e-07,1.3817674004446237e-11,0.390238893054216,0.417649855950629,2.466287688101927e-12,2.849924057892999e-12,3.0935588158340893e-12,8.854790388670012e-12,1.311010029085446e-12,5.747996028278582e-10
90,EXG1,-1.1736814569196778e-06,9.830129622645349e-11,-0.14918465028709174,-0.20604887489459278,3.4216089901220984e-11,7.691126070968719e-11,7.173649207440687e-11,6.436042428316463e-11,2.4809120368235927e-11,5.560109761145423e-09
91,Fp1,-1.6464117024130538e-06,6.394817889079084e-11,0.06802715381487913,-0.08764376225097559,6.082973622576269e-12,5.665723975315189e-12,1.1847297303870483e-11,4.784377217720923e-11,1.7863650200080008e-11,2.6280026326544494e-09
91,AF3,-1.8923541927710252e-06,5.140603883657711e-11,0.112085064162148,-0.4319724431945158,5.845760549204909e-12,4.4784930261289315e-12,1.42662927412114e-11,2.1746730968661942e-11,6.397531635545752e-12,1.8835179617209916e-09
91,F7,-3.2605455954737293e-06,1.5963625822786267e-10,-0.05628100013380043,-0.5486573006937729,5.2061690310629163e-11,1.566084000681303e-11,3.7078337808849953e-11,4.183184488757921e-11,2.0779587807413693e-11,6.193064709518518e-09
91,F3,-1.336872760787617e-06,7.232102991283897e-11,-0.09623543382995896,-0.2447971200852752,2.958164248873222e-11,9.147526539387984e-12,1.9280108023033805e-11,2.984015313134228e-11,5.599225585693339e-12,3.4552275922208464e-09
91,FC1,-4.0968845339220337e-07,1.3311926951530243e-11,0.10098266775523439,0.1512901861125875,3.013903423302712e-12,2.535590007765806e-12,5.103192072392343e-12,6.6979482966208815e-12,4.809305536214876e-13,5.017583053999536e-10
91,FC5,-1.393927756722768e-06,9.323524312627577e-11,-0.06349069776174202,-0.38157210026905375,3.144476533587027e-11,7.878293730361842e-12,2.6950142986237398e-11,4.167188214085523e-11,1.2822311970861795e-11,4.377902564211683e-09
91,T7,-1.232421526585894e-06,6.632466947535335e-11,-0.1723473542362747,-0.14171443371812087,1.843954752869907e-11,1.9055394406155123e-11,5.2524864510510315e-11,2.746538735463867e-11,1.0519689685179975e-11,2.8915676040329925e-09
91,C3,-3.729347257848234e-08,1.8060153619970875e-11,-0.026003875160558614,-0.5779437324771286,2.2007564131328254e-11,2.1712949683821934e-12,4.803464406076285e-12,6.092608901225839e-12,7.946662282315665e-13,1.0383057277297769e-09
91,CP1,-1.5787388147729573e-07,2.0348609888953657e-11,-0.499652808623398,-0.04689859455200773,1.7907756724592697e-11,3.937581831590332e-12,1.2954022441700663e-11,8.525561153952618e-12,5.992516478315582e-13,1.122808726042796e-09
91,CP5,-4.901076193125224e-08,6.250283639185199e-11,-0.4098056039640974,-0.30498169898411165,6.151746747145613e-11,7.25175170225276e-12,4.7396024567101836e-11,1.8080993060425655e-11,2.6359481103681088e-12,3.538382970537577e-09
91,P7,-4.957709248305087e-07,7.213936127509954e-11,-0.0314084613012468,0.34209665704397807,3.457986674518931e-11,1.7917494500791175e-11,1.0380268163263198e-10,4.678007197270864e-11,9.41726989651133e-12,4.93680208213642e-09
91,P3,2.231635827373372e-08,5.293459604545437e-11,-0.57780146926509,0.14501532856765031,4.162608000394556e-11,1.0448317677276216e-11,5.814526649876998e-11,1.9622073200120158e-11,2.440204206823464e-12,3.4544872687544424e-09
91,Pz,6.653453588739293e-07,2.561206547752268e-11,-0.0020911887671454217,-0.3366048056366049,2.1562562553242576e-11,9.490223551975253e-12,1.1886497642502225e-11,2.1730500616375698e-11,1.5867354771129117e-12,1.4317783345102999e-09
91,PO3,5.093282342809212e-07,6.173943769032747e-11,0.03640343507643986,0.04476513280922756,2.7348364170319177e-11,1.2513861873198985e-11,6.797053847349656e-11,3.825520413697733e-11,3.797041520647116e-12,3.3811430520421326e-09
91,O1,6.234278886398341e-07,6.880667115824537e-11,-0.28532440903016343,0.43067468291969835,4.2265125322199195e-11,1.9187981202729614e-11,6.981422622546307e-11,5.170626760061559e-11,4.621669489532898e-12,4.059053139742851e-09
91,Oz,7.760820020360574e-07,7.092594160819583e-11,-0.407064955332739,0.49043463396315534,6.023764467986206e-11,2.8267117296541083e-11,6.716029449451109e-11,5.71381535466789e-11,4.6011724863353015e-12,4.545851356264644e-09
91,O2,8.053858142888463e-07,8.301481282313453e-11,-0.3312342066807116,0.5257710961491133,5.329404079954492e-11,4.6218669167479204e-11,1.0333493881086366e-10,6.891505356213002e-11,4.785646336608811e-12,5.795472972597801e-09
91,PO4,1.580644111051646e-06,6.337552011456382e-11,-0.24954319462491892,0.05479540393908877,4.044000102993452e-11,2.9579399431122036e-11,7.20484440730747e-11,5.00276530768367e-11,3.3446642505765797e-12,4.191317801486634e-09
91,P4,1.5657945831732534e-06,5.573170268616012e-11,-0.17632740814910267,-0.003816166934362819,3.918202599822281e-11,1.504945494112582e-11,4.011619196582107e-11,5.764828884877209e-11,4.332298457913369e-12,3.407980794875443e-09
91,P8,1.7035408479190243e-06,6.352978237340073e-11,0.24291378510526906,0.042002180859968874,2.0724500863570085e-11,2.5806829293421327e-11,5.0029004865876316e-11,6.887679317880856e-11,5.988099543964412e-12,3.789995901757454e-09
91,CP6,1.812527986373923e-06,5.417200442328832e-11,0.0577523025412851,-0.06182962307974993,1.3321830102039548e-11,1.071141567624797e-11,2.8815707129758718e-11,6.917867600054141e-11,5.47707603010009e-12,2.939145615369182e-09
91,CP2,8.222854144998368e-07,1.9918406558801202e-11,-0.22751425479918358,0.41994512081835556,6.7843983032459915e-12,3.4036613667472146e-12,8.980546918786848e-12,2.34919793395536e-11,1.797613750209601e-12,1.0318121179628216e-09
91,C4,1.6683340593577725e-06,4.468601481226915e-11,-0.09463923952351322,-0.2612869469476009,5.691446083946257e-12,5.366337787241132e-12,1.3572980204777142e-11,3.8232870875863865e-11,5.948185391712065e-12,1.7384878056428228e-09
91,T8,2.370648894895588e-06,9.753589398540877e-11,-0.1644107392852514,-0.38514112176214255,1.3134012623577793e-11,1.3508471308967297e-11,1.2931977571232786e-11,7.174494039482362e-11,9.408694410128376e-12,3.398378950077308e-09
91,FC6,2.99272445689126e-06,7.942150550531176e-11,-0.2942358166733368,-0.036578449819779646,6.495475551077796e-12,8.746111421272557e-12,1.4006663854042505e-11,4.402047317435657e-11,7.30442650100708e-12,2.3777590560302968e-09
91,FC2,1.2876718240129037e-06,2.2019357595719253e-11,-0.38232284892578516,0.10719860602311337,9.580684972755382e-12,3.373939786522519e-12,1.0779411201853718e-11,1.649121253592031e-11,2.5229475298086756e-12,9.80932792426368e-10
91,F4,1.9713810953618957e-06,4.9462517806278504e-11,0.054180365225761404,-0.24092463169494271,1.2603663226577622e-11,5.90552855777142e-12,1.3779519096802315e-11,2.783597145204944e-11,1.156223662032338e-11,2.033273084862774e-09
